trial_id,sample_date,sample_time,station_code,flows,mark_recap_id,mark_code,fork_length,count,dead
NA,NA,NA,NA,NA,{86589ECB-D7D6-42D9-8E060930ED9CF9A7},B,37,1,FALSE
NA,NA,NA,NA,NA,{8046F300-3446-42A9-A8B0B0CE96FEB153},B,38,1,FALSE
NA,NA,NA,NA,NA,{FA9EF2ED-2DD6-428F-B8BBA127A0EB6CAF},B,37,2,FALSE
NA,NA,NA,NA,NA,{0BB8C09E-0435-46B7-938F3E9DFF0975A8},B,37,3,FALSE
NA,NA,NA,NA,NA,{17C45696-DCE5-45CF-8A378C63EB338003},B,38,1,FALSE
NA,NA,NA,NA,NA,{E24AE3F7-B097-403B-A34698FB36AD16B4},B,35,1,FALSE
NA,NA,NA,NA,NA,{1BDF4968-C4A8-4861-BE445696F4A9225C},B,37,2,FALSE
NA,NA,NA,NA,NA,{132DC4A6-27A7-4C1F-8B2856F1D752C4F6},B,39,2,FALSE
NA,NA,NA,NA,NA,{60BEAD84-F24F-44D1-8883FCCC309B379E},B,32,1,FALSE
NA,NA,NA,NA,NA,{89C59C1B-A6AD-498B-9908E95B7F96E169},B,75,1,FALSE
NA,NA,NA,NA,NA,{9B797BFF-7ADC-4236-922D8E8E6C60DDB1},B,39,2,FALSE
NA,NA,NA,NA,NA,{1E2C1CF1-4FA2-4FE0-97668FDCD10B8F9E},B,35,1,FALSE
NA,NA,NA,NA,NA,{17736D7F-0EFA-4106-8E4E81E28BA664A7},B,36,1,FALSE
NA,NA,NA,NA,NA,{D05D4F62-B731-4FE1-895AA1DAAB34E8A9},B,32,1,FALSE
NA,NA,NA,NA,NA,{E9FD541C-8950-455E-A3416B5B2F872AF5},B,35,1,FALSE
NA,NA,NA,NA,NA,{6C5FF566-E5C5-4B4C-A9910B4181438B36},BB,37,1,FALSE
NA,NA,NA,NA,NA,{4A2E6FCB-F7A7-4D8C-91002FCF8F9FE1D2},B,36,2,FALSE
NA,NA,NA,NA,NA,{B21D19D1-7134-45BD-A2C9CE6A34E80933},B,36,1,FALSE
NA,NA,NA,NA,NA,{8EAC1F7B-55BD-49A0-BCEC3EE75D3F6463},B,38,2,FALSE
NA,NA,NA,NA,NA,{2439BF9B-D8BC-4591-A09E53B53893EBFF},B,38,1,FALSE
NA,NA,NA,NA,NA,{B555C9C4-7015-42FD-B18D1BF7E4DE72F3},B,36,1,FALSE
NA,NA,NA,NA,NA,{2A6D3572-424B-41CE-864A2E61AE43BED2},B,36,1,FALSE
NA,NA,NA,NA,NA,{B7073553-3FC9-4DCE-838EE69650AB64BC},B,35,1,FALSE
NA,NA,NA,NA,NA,{5E0081D3-21B1-445D-973285A66937ABAB},B,34,1,FALSE
NA,NA,NA,NA,NA,{74FDE027-02A8-40EE-A23C3A8E45419857},B,40,1,FALSE
NA,NA,NA,NA,NA,{D742B8CF-3295-4BDA-99D76F4B9425C825},B,42,1,FALSE
NA,NA,NA,NA,NA,{6CD5D749-57EA-4B20-89476D73AD5AC750},B,38,1,FALSE
NA,NA,NA,NA,NA,{6EEEE149-5C94-46A9-90BC8030F849CA73},B,36,1,FALSE
NA,NA,NA,NA,NA,{69744936-5240-4693-9A9D73A34A471166},B,36,1,FALSE
NA,NA,NA,NA,NA,{705E30DE-EF24-49C5-B6DF32DCD3573AF5},B,34,1,FALSE
NA,NA,NA,NA,NA,{572E7F7D-C9E3-4143-A035A425C8DCCB0C},B,36,1,FALSE
NA,NA,NA,NA,NA,{DCBDA129-E467-48F2-BBCB2DC1425EAAF8},B,67,1,FALSE
NA,NA,NA,NA,NA,{7552EED7-B557-4C21-8DB651E6C9E48377},B,37,2,FALSE
NA,NA,NA,NA,NA,{D3E58750-F181-48DA-82D78CE000908ABF},B,32,1,FALSE
NA,NA,NA,NA,NA,{BC37798F-AAC6-4C86-A36A445A965EE1B3},B,35,1,FALSE
NA,NA,NA,NA,NA,{7E24557B-B818-4537-8C2371A2BEBC62DA},B,39,3,FALSE
NA,NA,NA,NA,NA,{88AF91D1-18F3-4B4C-B05F011C3EFA2472},B,30,1,FALSE
NA,NA,NA,NA,NA,{15FF7DB3-C3A5-4F44-A645752AE90B929C},B,35,1,FALSE
NA,NA,NA,NA,NA,{E8B426F3-4B84-42B8-88585E24CBBFE0BA},B,34,2,FALSE
NA,NA,NA,NA,NA,{C59DABA0-8796-49CE-B99982B98CD37482},B,85,1,FALSE
NA,NA,NA,NA,NA,{D7C63D41-9616-4517-A15B5BFE0F57BF93},B,39,1,FALSE
NA,NA,NA,NA,NA,{CBA11028-DB77-4674-A9C6EE4327CA1135},B,38,1,FALSE
NA,NA,NA,NA,NA,{0F95379B-0D78-421E-8F3440A1C9B99C43},B,38,1,FALSE
NA,NA,NA,NA,NA,{5E0081D3-21B1-445D-973285A66937ABAB},B,40,1,FALSE
NA,NA,NA,NA,NA,{DB85B9D8-43D9-4D65-BA3D650E6DEC6DF5},B,41,1,FALSE
NA,NA,NA,NA,NA,{6A2A7CFF-B832-4E68-BE3136CFCCD136F8},B,36,1,FALSE
NA,NA,NA,NA,NA,{6986D296-A441-4F60-9C0A29CA501D6D27},B,34,1,FALSE
NA,NA,NA,NA,NA,{29D3C96B-715F-49C5-BCA62478079D4724},B,36,2,FALSE
NA,NA,NA,NA,NA,{6AADA15D-31DF-48D2-B56720F1407A60E0},B,60,1,FALSE
NA,NA,NA,NA,NA,{C6EDA0A3-6112-4ABC-BE4D2AD9F546F3C4},B,33,1,FALSE
NA,NA,NA,NA,NA,{5C8DF740-B8EC-49A8-87CA5F6E9B3DB6C7},B,35,1,FALSE
NA,NA,NA,NA,NA,{319DFFEC-0846-4E5D-BAF03F2F9F1B6BEA},B,35,2,FALSE
NA,NA,NA,NA,NA,{EA419713-E052-4B9D-BBCEBCF8781D8178},B,35,1,FALSE
NA,NA,NA,NA,NA,{BD184B76-C827-4FF5-B2884FF1005D6E9C},B,37,1,FALSE
NA,NA,NA,NA,NA,{43658A38-9A7C-4FF6-B2253CE08A3433BC},B,36,1,FALSE
NA,NA,NA,NA,NA,{3DF0C404-0BA2-4299-8C4262EE11738F0B},B,36,5,FALSE
NA,NA,NA,NA,NA,{921F669D-F529-4EC4-AD64881699D30C12},B,38,1,FALSE
NA,NA,NA,NA,NA,{654C7EFE-DA3B-43EC-8595647DC6CD86B8},B,40,1,FALSE
NA,NA,NA,NA,NA,{B2CBA58F-D9C6-4E11-980ECC686E1A4DDC},B,33,1,FALSE
NA,NA,NA,NA,NA,{B21D19D1-7134-45BD-A2C9CE6A34E80933},B,36,1,FALSE
NA,NA,NA,NA,NA,{1C1B8156-EB44-4542-8EB57C52A2DAA1F4},B,35,1,FALSE
NA,NA,NA,NA,NA,{572E7F7D-C9E3-4143-A035A425C8DCCB0C},B,36,1,FALSE
NA,NA,NA,NA,NA,{95C988D3-784A-4512-9FBE93607D646787},B,35,1,FALSE
NA,NA,NA,NA,NA,{41D9D248-F07A-449C-98830C1AE0873747},B,41,1,FALSE
NA,NA,NA,NA,NA,{FB3E6651-D259-4CD3-9AD4E25EB4B54AEE},B,38,1,FALSE
NA,NA,NA,NA,NA,{6B823FA5-010C-46A9-927C0AAF77EB451A},B,34,1,FALSE
NA,NA,NA,NA,NA,{0965F4E4-4889-45B9-9223DE358C799328},B,36,1,FALSE
NA,NA,NA,NA,NA,{A8F79479-AEC2-4E96-B71961DFE8EFFF8D},B,37,1,FALSE
NA,NA,NA,NA,NA,{17736D7F-0EFA-4106-8E4E81E28BA664A7},B,38,1,FALSE
NA,NA,NA,NA,NA,{C6ECA064-921E-4DA3-9C1419D1A3A97369},B,35,1,FALSE
NA,NA,NA,NA,NA,{EB3385A2-84D3-4145-9F83CFF7067D938E},B,37,2,FALSE
NA,NA,NA,NA,NA,{8739F3B4-D3C8-46F3-8E4844C36CBBB304},B,37,1,FALSE
NA,NA,NA,NA,NA,{3ADB9413-A1FD-465D-AD7FB5B55B5FBC72},B,37,1,FALSE
NA,NA,NA,NA,NA,{5BD6BA45-E12E-43AB-9A1189A0118419AE},B,37,2,FALSE
NA,NA,NA,NA,NA,{998CADB6-4AB1-487E-A9CF9B3B6F0697A2},B,34,1,FALSE
NA,NA,NA,NA,NA,{274952A3-08E9-4FE1-8B1A224FC3ABB82A},B,35,2,FALSE
NA,NA,NA,NA,NA,{AC4E8ED9-60FF-40DA-A754EF32525752DA},B,34,1,FALSE
NA,NA,NA,NA,NA,{5B470198-A33B-478D-9D2FD2BECFBA7454},B,34,2,FALSE
NA,NA,NA,NA,NA,{B07D6085-3848-428D-8EB717D350443F3D},B,38,1,FALSE
NA,NA,NA,NA,NA,{EA0645B5-20F2-4B5D-954523FCE2A76744},B,41,1,FALSE
NA,NA,NA,NA,NA,{D3435730-B51F-40C5-87B4DE68F34C4271},B,56,1,FALSE
NA,NA,NA,NA,NA,{D40BF10F-BD88-44B9-B406E6A8D1189441},B,37,1,FALSE
NA,NA,NA,NA,NA,{6AADA15D-31DF-48D2-B56720F1407A60E0},B,56,1,FALSE
NA,NA,NA,NA,NA,{D3E58750-F181-48DA-82D78CE000908ABF},B,37,1,FALSE
NA,NA,NA,NA,NA,{5797E450-EB8A-4E8A-B82F01DA5BE074FF},B,37,1,FALSE
NA,NA,NA,NA,NA,{6CD5D749-57EA-4B20-89476D73AD5AC750},B,37,1,FALSE
NA,NA,NA,NA,NA,{1C1B8156-EB44-4542-8EB57C52A2DAA1F4},B,37,1,FALSE
NA,NA,NA,NA,NA,{66F38A63-66D7-4B2C-9084B060EF367C06},B,36,1,FALSE
NA,NA,NA,NA,NA,{3BE01B1D-1033-499E-802C798B37E77E07},B,38,1,FALSE
NA,NA,NA,NA,NA,{5797E450-EB8A-4E8A-B82F01DA5BE074FF},B,36,1,FALSE
NA,NA,NA,NA,NA,{B7073553-3FC9-4DCE-838EE69650AB64BC},B,38,1,FALSE
NA,NA,NA,NA,NA,{79C489DE-966E-41C7-9870502D16A949A2},B,38,1,FALSE
NA,NA,NA,NA,NA,{4DBFFE1C-4B65-424F-B78E096953E4F7FB},B,39,1,FALSE
NA,NA,NA,NA,NA,{DB0D2BF8-F670-4C47-825D8BD5D01E57E4},B,37,1,FALSE
NA,NA,NA,NA,NA,{0D9111DC-027B-4373-8142313F93738082},B,40,6,FALSE
NA,NA,NA,NA,NA,{6A2A7CFF-B832-4E68-BE3136CFCCD136F8},B,39,1,FALSE
NA,NA,NA,NA,NA,{C2FC66EE-CD4C-458E-A0DB0BF7E6AF0058},B,36,1,FALSE
NA,NA,NA,NA,NA,{59A39565-9CEA-4F51-9E1BEE7490C1E5B0},B,44,1,FALSE
NA,NA,NA,NA,NA,{311A0798-0778-49D2-A58BEBF0B46B55D3},B,34,1,FALSE
NA,NA,NA,NA,NA,{F950AF00-FF1E-4023-926D292507F64BCB},B,34,3,FALSE
NA,NA,NA,NA,NA,{8EAC1F7B-55BD-49A0-BCEC3EE75D3F6463},B,36,9,FALSE
NA,NA,NA,NA,NA,{DB85B9D8-43D9-4D65-BA3D650E6DEC6DF5},B,40,1,FALSE
NA,NA,NA,NA,NA,{9712E204-34D4-4E3A-BB013C8CBD431533},B,35,2,FALSE
NA,NA,NA,NA,NA,{EA0645B5-20F2-4B5D-954523FCE2A76744},B,39,1,FALSE
NA,NA,NA,NA,NA,{EA0645B5-20F2-4B5D-954523FCE2A76744},B,38,1,FALSE
NA,NA,NA,NA,NA,{1C1B8156-EB44-4542-8EB57C52A2DAA1F4},B,35,1,FALSE
NA,NA,NA,NA,NA,{1F9DAAC6-2860-4DC5-ADECF20B4B01B63E},B,34,1,FALSE
NA,NA,NA,NA,NA,{34CA3F66-B05F-4067-B22DF7B5B3C0E6FB},B,34,3,FALSE
NA,NA,NA,NA,NA,{D0B77976-5F59-44A3-80A3C5E6E8062ECF},B,91,1,FALSE
NA,NA,NA,NA,NA,{93415249-4FF8-4327-BC7FD73E5137D06F},B,35,1,FALSE
NA,NA,NA,NA,NA,{17C45696-DCE5-45CF-8A378C63EB338003},B,37,1,FALSE
NA,NA,NA,NA,NA,{33469AFA-F4DA-4CCD-B6E2E34E213B5DD5},B,37,1,FALSE
NA,NA,NA,NA,NA,{472B341F-AB35-48AF-883C3084E1F0CAA0},B,39,1,FALSE
NA,NA,NA,NA,NA,{1C9450C1-9FC8-47F5-B6BFD1818E175B91},B,38,2,FALSE
NA,NA,NA,NA,NA,{FB3E6651-D259-4CD3-9AD4E25EB4B54AEE},B,35,1,FALSE
NA,NA,NA,NA,NA,{33469AFA-F4DA-4CCD-B6E2E34E213B5DD5},B,37,1,FALSE
NA,NA,NA,NA,NA,{46228E41-96E9-4DF8-944C33484F1337AC},B,35,8,FALSE
NA,NA,NA,NA,NA,{17C45696-DCE5-45CF-8A378C63EB338003},B,38,1,FALSE
NA,NA,NA,NA,NA,{A7A82A22-1B5A-42D7-90F492F485D276CC},B,37,2,FALSE
NA,NA,NA,NA,NA,{572E7F7D-C9E3-4143-A035A425C8DCCB0C},B,33,1,FALSE
NA,NA,NA,NA,NA,{839E9F6E-9583-4C06-AD04394419F09222},B,36,2,FALSE
NA,NA,NA,NA,NA,{132DC4A6-27A7-4C1F-8B2856F1D752C4F6},B,55,1,FALSE
NA,NA,NA,NA,NA,{B66E1685-DC06-4198-A1D9F1C10EA0821A},B,34,1,FALSE
NA,NA,NA,NA,NA,{11220A30-36F0-488B-B58395825FFF1867},B,35,1,FALSE
NA,NA,NA,NA,NA,{A43DBBC0-0D76-4DCE-BB4DA591F5F088A7},B,36,1,FALSE
NA,NA,NA,NA,NA,{9314C647-3BA1-4F7D-A653F5EFA1855094},B,37,1,FALSE
NA,NA,NA,NA,NA,{2F8AC642-92DF-4300-A1368C3F43E719F5},B,38,1,FALSE
NA,NA,NA,NA,NA,{D3E58750-F181-48DA-82D78CE000908ABF},B,34,1,FALSE
NA,NA,NA,NA,NA,{C6EDA0A3-6112-4ABC-BE4D2AD9F546F3C4},B,35,1,FALSE
NA,NA,NA,NA,NA,{82807499-0F49-4B3D-BB2852390EFCF207},B,36,1,FALSE
NA,NA,NA,NA,NA,{4393A419-C978-4904-957B0CA43B14FA92},BB,34,1,FALSE
NA,NA,NA,NA,NA,{AABEBE3D-82E1-42EE-ADFEAE2B4A753927},B,34,1,FALSE
NA,NA,NA,NA,NA,{654C7EFE-DA3B-43EC-8595647DC6CD86B8},B,38,1,FALSE
NA,NA,NA,NA,NA,{E55DDF1D-8CE1-4B1C-A5261D826EC85EE0},B,41,2,FALSE
NA,NA,NA,NA,NA,{05E88EC5-8390-49AF-AB1C77C3418B9A2A},B,38,1,FALSE
NA,NA,NA,NA,NA,{F678B5EA-9062-4B7E-A0A700D79899BA83},B,35,1,FALSE
NA,NA,NA,NA,NA,{F344A3A9-25C7-4198-A7F3FB4D78F23444},B,34,1,FALSE
NA,NA,NA,NA,NA,{8B7F71B2-58CF-43BA-A6F58E815168CE6C},B,35,1,FALSE
NA,NA,NA,NA,NA,{89C59C1B-A6AD-498B-9908E95B7F96E169},B,50,1,FALSE
NA,NA,NA,NA,NA,{D91169E3-A594-47BF-B80987967E20E728},B,47,1,FALSE
NA,NA,NA,NA,NA,{0C378336-4602-4143-9E71659B571E4581},B,37,1,FALSE
NA,NA,NA,NA,NA,{FBA505B3-654B-42A3-92CAB70B385BCEAD},B,38,1,FALSE
NA,NA,NA,NA,NA,{F65F30EE-E3C3-424E-A6544C9B11DE8353},B,36,3,FALSE
NA,NA,NA,NA,NA,{277481A7-F086-4668-BBA2E7CFCCFA71B8},B,36,2,FALSE
NA,NA,NA,NA,NA,{F45C5659-AE43-428F-B65B649B35F75F38},B,41,1,FALSE
NA,NA,NA,NA,NA,{9428BD20-92A7-4207-9707FF3961CF44DD},B,39,1,FALSE
NA,NA,NA,NA,NA,{EA419713-E052-4B9D-BBCEBCF8781D8178},B,35,1,FALSE
NA,NA,NA,NA,NA,{0965F4E4-4889-45B9-9223DE358C799328},B,38,1,FALSE
NA,NA,NA,NA,NA,{B1972E02-CD20-4FFC-98CF27579B54D87D},B,35,1,FALSE
NA,NA,NA,NA,NA,{32DE3205-1FD3-4E96-A0D74C08C9D046EE},B,37,3,FALSE
NA,NA,NA,NA,NA,{5F846704-C6B2-4AA5-87F13F6A46A47629},B,34,1,FALSE
NA,NA,NA,NA,NA,{FB3E6651-D259-4CD3-9AD4E25EB4B54AEE},B,29,1,FALSE
NA,NA,NA,NA,NA,{D5C21B51-6D18-4B0C-BC6D8D303B798663},B,36,1,FALSE
NA,NA,NA,NA,NA,{A8F79479-AEC2-4E96-B71961DFE8EFFF8D},B,37,1,FALSE
NA,NA,NA,NA,NA,{8E301849-359A-4CBF-B800B7A0BCA31F00},B,35,1,FALSE
NA,NA,NA,NA,NA,{38A8A124-F75F-4472-8FF51932928924AE},B,38,1,FALSE
NA,NA,NA,NA,NA,{FCBCDDE7-A573-4421-A0F54BB46E3D33C4},B,39,5,FALSE
NA,NA,NA,NA,NA,{60BEAD84-F24F-44D1-8883FCCC309B379E},B,37,1,FALSE
NA,NA,NA,NA,NA,{38A8A124-F75F-4472-8FF51932928924AE},B,37,1,FALSE
NA,NA,NA,NA,NA,{9B797BFF-7ADC-4236-922D8E8E6C60DDB1},B,49,1,FALSE
NA,NA,NA,NA,NA,{5E0081D3-21B1-445D-973285A66937ABAB},B,39,1,FALSE
NA,NA,NA,NA,NA,{654C7EFE-DA3B-43EC-8595647DC6CD86B8},B,40,1,FALSE
NA,NA,NA,NA,NA,{B281867A-451B-426C-9C5EBFAFE3E81DA2},B,35,2,FALSE
NA,NA,NA,NA,NA,{1E5195A9-83D2-4968-960280628AFDDAA3},B,36,2,FALSE
NA,NA,NA,NA,NA,{47A87990-720E-484C-A3C215747E143D8E},B,37,1,FALSE
NA,NA,NA,NA,NA,{BAECE5DF-F160-4A50-8EE557B1F7B94D26},B,37,1,TRUE
NA,NA,NA,NA,NA,{D46A37F4-4F6E-4302-91157A0C8FD2C0EF},B,40,1,FALSE
NA,NA,NA,NA,NA,{BA8AAE06-1049-403A-96ECCE618848D2AB},B,68,1,FALSE
NA,NA,NA,NA,NA,{EA419713-E052-4B9D-BBCEBCF8781D8178},B,37,1,FALSE
NA,NA,NA,NA,NA,{B182F945-7EAA-4BA8-9893F8599F9475D6},B,34,1,FALSE
NA,NA,NA,NA,NA,{60BEAD84-F24F-44D1-8883FCCC309B379E},B,35,1,FALSE
NA,NA,NA,NA,NA,{E8B426F3-4B84-42B8-88585E24CBBFE0BA},B,48,1,FALSE
NA,NA,NA,NA,NA,{F8E2EB58-7176-4FDD-8D04447820067C5D},B,68,1,TRUE
NA,NA,NA,NA,NA,{79C489DE-966E-41C7-9870502D16A949A2},B,38,1,FALSE
NA,NA,NA,NA,NA,{B555C9C4-7015-42FD-B18D1BF7E4DE72F3},B,38,1,FALSE
NA,NA,NA,NA,NA,{1C262F86-8E20-40BD-8D41D1488063E104},B,34,5,FALSE
NA,NA,NA,NA,NA,{C6EDA0A3-6112-4ABC-BE4D2AD9F546F3C4},B,34,1,FALSE
NA,NA,NA,NA,NA,{845CB458-D7AC-48EA-96F2603F7FB01D8B},B,36,4,FALSE
NA,NA,NA,NA,NA,{F8E2EB58-7176-4FDD-8D04447820067C5D},B,68,1,FALSE
NA,NA,NA,NA,NA,{960C3B47-5D03-490B-8395D7D0AC9FF4C9},B,38,1,TRUE
NA,NA,NA,NA,NA,{069EF792-14D1-49D1-8E13FC04AA0083A0},B,33,1,FALSE
NA,NA,NA,NA,NA,{BCBE2314-D4D6-485D-AC47CE5D98637565},B,37,1,FALSE
NA,NA,NA,NA,NA,{EFFE32A6-67D7-4AA3-96E1B142E793A507},B,36,1,FALSE
NA,NA,NA,NA,NA,{0000000F-0000-0000-0000000000000000},BSDO,108,1,FALSE
NA,NA,NA,NA,NA,{8513EB03-033B-4E3F-AA44E9A582FDC0B7},B,34,3,FALSE
NA,NA,NA,NA,NA,{081A39E7-B516-4B7C-8EF1321103FEBA2A},B,37,1,FALSE
NA,NA,NA,NA,NA,{03B671EE-BB46-4778-8C2FB89743CDF280},B,36,1,FALSE
NA,NA,NA,NA,NA,{9E06C465-C82D-473F-B2D654A505AFE593},B,81,1,FALSE
NA,NA,NA,NA,NA,{D0B77976-5F59-44A3-80A3C5E6E8062ECF},B,71,1,FALSE
NA,NA,NA,NA,NA,{3DF0C404-0BA2-4299-8C4262EE11738F0B},B,38,3,FALSE
NA,NA,NA,NA,NA,{0F95379B-0D78-421E-8F3440A1C9B99C43},B,39,1,FALSE
NA,NA,NA,NA,NA,{15FF7DB3-C3A5-4F44-A645752AE90B929C},B,38,1,TRUE
NA,NA,NA,NA,NA,{8E68672F-F057-44F7-9CD02F0165DFFDFB},B,36,2,FALSE
NA,NA,NA,NA,NA,{FBA505B3-654B-42A3-92CAB70B385BCEAD},B,38,1,FALSE
NA,NA,NA,NA,NA,{5797E450-EB8A-4E8A-B82F01DA5BE074FF},B,35,1,FALSE
NA,NA,NA,NA,NA,{43658A38-9A7C-4FF6-B2253CE08A3433BC},B,38,1,FALSE
NA,NA,NA,NA,NA,{A305946F-5498-4DF5-968D552786D83102},B,65,1,FALSE
NA,NA,NA,NA,NA,{B66E1685-DC06-4198-A1D9F1C10EA0821A},B,34,1,FALSE
NA,NA,NA,NA,NA,{37294A06-11BD-48F8-893A7B51E7F4B4DC},B,38,1,FALSE
NA,NA,NA,NA,NA,{52C94305-B672-4735-8207296F6321F59E},B,36,6,FALSE
NA,NA,NA,NA,NA,{E55DDF1D-8CE1-4B1C-A5261D826EC85EE0},B,37,4,FALSE
NA,NA,NA,NA,NA,{93415249-4FF8-4327-BC7FD73E5137D06F},B,35,1,FALSE
NA,NA,NA,NA,NA,{4ADF8CC7-FFDE-4BCE-BED71BD23BFFC535},B,32,1,FALSE
NA,NA,NA,NA,NA,{60BEAD84-F24F-44D1-8883FCCC309B379E},B,35,1,FALSE
NA,NA,NA,NA,NA,{B032121D-8D65-474D-B5B4AC0E55E175AA},B,37,1,FALSE
NA,NA,NA,NA,NA,{60BEAD84-F24F-44D1-8883FCCC309B379E},B,36,1,FALSE
NA,NA,NA,NA,NA,{D3E58750-F181-48DA-82D78CE000908ABF},B,38,1,FALSE
NA,NA,NA,NA,NA,{0F95379B-0D78-421E-8F3440A1C9B99C43},B,38,1,FALSE
NA,NA,NA,NA,NA,{4A9AE756-92BE-4135-8B40EDE6EF6100AD},B,37,2,FALSE
NA,NA,NA,NA,NA,{705E30DE-EF24-49C5-B6DF32DCD3573AF5},B,35,1,FALSE
NA,NA,NA,NA,NA,{3ADB9413-A1FD-465D-AD7FB5B55B5FBC72},B,35,1,FALSE
NA,NA,NA,NA,NA,{DBF2D4E6-8EFA-419D-BBA7B9137696C097},B,34,1,FALSE
NA,NA,NA,NA,NA,{0389D1AD-99C8-4C99-9484E3CE138967AC},B,37,6,FALSE
NA,NA,NA,NA,NA,{F4599F1E-EB25-4237-946DFF9D3A980AC3},BB,37,1,FALSE
NA,NA,NA,NA,NA,{11220A30-36F0-488B-B58395825FFF1867},B,39,1,FALSE
NA,NA,NA,NA,NA,{5B470198-A33B-478D-9D2FD2BECFBA7454},B,43,1,FALSE
NA,NA,NA,NA,NA,{C873E5A1-3D5A-4E2C-8DA53C551C0916AC},B,38,2,FALSE
NA,NA,NA,NA,NA,{0D9111DC-027B-4373-8142313F93738082},B,39,5,FALSE
NA,NA,NA,NA,NA,{8046F300-3446-42A9-A8B0B0CE96FEB153},B,36,1,FALSE
NA,NA,NA,NA,NA,{EA0645B5-20F2-4B5D-954523FCE2A76744},B,39,1,FALSE
NA,NA,NA,NA,NA,{B2C1CCB0-6D33-44D4-B99A52FECEBBF9A2},B,37,1,FALSE
NA,NA,NA,NA,NA,{EA0645B5-20F2-4B5D-954523FCE2A76744},B,36,1,FALSE
NA,NA,NA,NA,NA,{F09928BA-BBCB-4525-881E21C60D9B9D00},B,70,1,FALSE
NA,NA,NA,NA,NA,{3E950AA6-C28A-4DB3-B567DA69A4264895},B,36,1,FALSE
NA,NA,NA,NA,NA,{E16C214F-AEF8-469D-AB02E46B37320F26},B,38,1,FALSE
NA,NA,NA,NA,NA,{02B651BF-26EA-4CED-BBB65A031AB379AB},B,36,1,FALSE
NA,NA,NA,NA,NA,{74A6BA03-7E12-4134-8C3891F4D3B9D479},B,40,1,FALSE
NA,NA,NA,NA,NA,{95F2CA65-BE33-421A-8F2CCF7EF21AD65D},B,32,1,FALSE
NA,NA,NA,NA,NA,{DB0D2BF8-F670-4C47-825D8BD5D01E57E4},B,31,1,FALSE
NA,NA,NA,NA,NA,{D80CD78B-7E48-4F84-B2D5FD88E7551FCF},B,38,3,FALSE
NA,NA,NA,NA,NA,{705E30DE-EF24-49C5-B6DF32DCD3573AF5},B,35,1,FALSE
NA,NA,NA,NA,NA,{8EC14A43-B4BD-44AC-8262A631B3BC467B},B,35,1,FALSE
NA,NA,NA,NA,NA,{03B671EE-BB46-4778-8C2FB89743CDF280},B,37,1,FALSE
NA,NA,NA,NA,NA,{CBA11028-DB77-4674-A9C6EE4327CA1135},B,39,1,FALSE
NA,NA,NA,NA,NA,{1E6F11C6-783B-4ED0-9E20E26FC9EEEC62},B,36,1,FALSE
NA,NA,NA,NA,NA,{9744A9BB-E671-4AD8-B1FAD68283A68B15},B,35,3,FALSE
NA,NA,NA,NA,NA,{6A2A7CFF-B832-4E68-BE3136CFCCD136F8},B,38,1,FALSE
NA,NA,NA,NA,NA,{C6EDA0A3-6112-4ABC-BE4D2AD9F546F3C4},B,38,1,FALSE
NA,NA,NA,NA,NA,{B1385A47-8D23-4E85-B75BB07D5F74041D},B,35,1,FALSE
NA,NA,NA,NA,NA,{94BF674D-B36E-44AC-AF3F58E758F5385F},B,78,1,FALSE
NA,NA,NA,NA,NA,{C3E2215D-BFD7-4BE8-B6852D06E00FF320},B,37,1,FALSE
NA,NA,NA,NA,NA,{B66E1685-DC06-4198-A1D9F1C10EA0821A},B,39,1,FALSE
NA,NA,NA,NA,NA,{5EBD5901-156A-4A60-82F820584287A435},B,34,1,FALSE
NA,NA,NA,NA,NA,{B1385A47-8D23-4E85-B75BB07D5F74041D},B,34,1,FALSE
NA,NA,NA,NA,NA,{4DCA906B-191B-41E9-BBCECE4027437A93},B,96,1,FALSE
NA,NA,NA,NA,NA,{DA3103D1-E385-4B90-81992643DEA049AE},B,36,1,FALSE
NA,NA,NA,NA,NA,{B182F945-7EAA-4BA8-9893F8599F9475D6},B,39,1,FALSE
NA,NA,NA,NA,NA,{6EEEE149-5C94-46A9-90BC8030F849CA73},B,37,1,FALSE
NA,NA,NA,NA,NA,{1D1A583C-E684-4FF4-B5AA9720317489EE},B,24,1,FALSE
NA,NA,NA,NA,NA,{D3E58750-F181-48DA-82D78CE000908ABF},B,35,1,FALSE
NA,NA,NA,NA,NA,{0D1C0ECC-BDC0-4C11-9CF9F3CDF838E3F0},B,38,1,FALSE
NA,NA,NA,NA,NA,{E380001D-8EA4-4508-B2902A7B616696AB},B,35,1,FALSE
NA,NA,NA,NA,NA,{EA419713-E052-4B9D-BBCEBCF8781D8178},B,36,1,FALSE
NA,NA,NA,NA,NA,{B7073553-3FC9-4DCE-838EE69650AB64BC},B,37,1,FALSE
NA,NA,NA,NA,NA,{D5C21B51-6D18-4B0C-BC6D8D303B798663},B,40,1,FALSE
NA,NA,NA,NA,NA,{8C585A6E-710E-4A8A-B498EADEC246BBEA},B,37,1,FALSE
NA,NA,NA,NA,NA,{EA419713-E052-4B9D-BBCEBCF8781D8178},B,34,1,FALSE
NA,NA,NA,NA,NA,{B182F945-7EAA-4BA8-9893F8599F9475D6},B,35,1,FALSE
NA,NA,NA,NA,NA,{845CB458-D7AC-48EA-96F2603F7FB01D8B},B,38,4,FALSE
