mark_row_id,mark_sample_row_id,source,fish_origin,fork_length,count,dead
{BEF82515-A929-4C60-B8395D57ECBADCED},{2DBF558A-B678-4409-840D2C8C5DB1DC1F},rbdd,wild,46,2,FALSE
{BF1314D1-9F17-4E11-908B598E2EA6692F},{47FCBC9E-C8DD-4585-845B97B7481D7AC1},rbdd,wild,31,5,FALSE
{BF147FD4-D24E-402F-86D48A7A01B21EFA},{E5082CD3-2C56-42ED-926C14EF5104DF3C},rbdd,wild,30,3,FALSE
{BF5B189C-3886-4A6F-91362660470BC46A},{26437B33-2A89-4A2C-81AF5112D34C3F57},rbdd,wild,38,8,FALSE
{BF7AA12E-8B7A-4423-A7FF10D1656EE7AF},{FBC1C221-F30E-4E4E-8DBBB9CE27EA4C3B},rbdd,wild,49,1,NA
{BFD15D69-01DD-496A-BA37FC2D7C1BE053},{B04C9CAB-95C0-47E6-ACECCC94FDCB88E7},rbdd,wild,43,1,NA
{BFF457C0-539D-4DD9-B2E57A04E7983950},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,74,2,NA
{BFFD855A-C175-4BC2-A8EB215006909D8D},{6F430A75-31E3-4967-9ECFC11DF448B8C4},rbdd,wild,45,1,FALSE
{C02256FA-C2C8-4004-A115BC79D0CEF73E},{573F6A56-7517-4524-871A1A3A49C8770C},rbdd,both,72,16,NA
{C02335DC-2E4E-4F05-A947F503968F362B},{B04C9CAB-95C0-47E6-ACECCC94FDCB88E7},rbdd,wild,40,10,NA
{C035CA87-A9CF-4470-80A4D9FA3EF2509F},{D6A30863-DE79-4C5C-80214699C17417CB},rbdd,wild,33,1,FALSE
{C085B498-7D20-41BD-9DC296D533DFCBCD},{DEEFF6C7-2206-4219-A579DBE9A25F06EB},rbdd,wild,35,15,NA
{C087B4A0-F08C-42F1-9E2FA81426178983},{21029F05-46DB-4C4F-9DE2198ACE347276},rbdd,wild,41,6,NA
{C08A3F17-5B39-4E19-94F64E0A22B6C472},{B05215DF-1B6C-4A6B-AC7A227CE65E60FE},rbdd,wild,92,1,NA
{C09F3F7D-04B7-436D-99583AF2BEA3DD16},{597D399F-F484-4948-900504322E7CE202},rbdd,wild,39,1,FALSE
{C0B82CAE-3B8E-4C6D-8410C9D889D940CA},{0C74AEE2-1738-46EC-B0DAC00941EBDA26},rbdd,wild,59,1,FALSE
{C0FEC51B-26BF-4E6E-8CCEEAB0D4C56BAE},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,70,5,FALSE
{C12EC536-3CFE-4E4A-983067F105869BA6},{86222E92-1639-451B-A28DC79C1C1FDCB3},rbdd,wild,38,31,FALSE
{C1617148-26AE-4D89-ACC287052FC34A0B},{5DD28918-5D02-4305-BDF539C55B324D86},rbdd,wild,38,20,FALSE
{C1678135-6E4C-4370-994F7236649026B9},{B0586AEE-645E-43EC-9A0EBC52500F1EBE},rbdd,wild,46,1,FALSE
{C19A916E-59C6-454D-A5A21630B46622A0},{4833A1DB-A8A1-4083-935D52B7A3B19BB9},rbdd,wild,41,1,NA
{C1D3EF6C-6F67-4203-9093EAF0889782C1},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,55,12,FALSE
{C22E727A-F17E-4E9E-AF1B37F4159225DA},{F140C3B6-5DFB-4A09-B25B03C106D35B2C},rbdd,wild,38,9,NA
{C237C5D1-5E9B-4418-A53266E2232B266A},{1F5BF475-C377-463F-9AECD5313B7A8BF2},rbdd,wild,40,4,NA
{C23D82C5-9269-4885-9A2E3FA0D1684159},{D5C40139-948C-4659-B6932B09AB1493A2},rbdd,wild,42,1,FALSE
{C279DD73-2E20-4BBE-88767DA5DB3A98C5},{2B989AC5-9F05-498D-99056395F320B31F},rbdd,wild,37,79,FALSE
{C2929AB9-6651-4654-A905B0190529225E},{645AEEE4-1BEC-422C-89288CBEF39CD1F0},rbdd,wild,41,2,FALSE
{C2962011-31D4-47D3-945929B35708C29E},{2DA7D548-9903-469F-82D7114832502CE2},rbdd,wild,36,21,FALSE
{C2BA2E4C-512B-4F4A-B98D1210A53DB4BB},{7BF235FF-8CEE-4EDA-B8CF0C0E3618B8F4},rbdd,both,76,17,NA
{C2C63B5A-80DE-43CE-9F39B7ACB715098C},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,67,6,NA
{C3185120-6BE2-44F7-AB5728358963A0E6},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,76,7,NA
{C3737B06-BFF7-46B9-AB23C5FB73977277},{2CD53388-CABD-4359-BEFDC87727980B09},rbdd,wild,40,7,FALSE
{C388E466-0106-4E2E-ABA12359F7B5EFE8},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,45,4,FALSE
{C3D0736C-CB43-4B08-A5F7252905698164},{CBE96FAB-3B54-41F7-9E195AD451E73FB2},rbdd,wild,40,14,FALSE
{C3DEB085-287F-4A95-A6407326863CF0A8},{67548B68-4D80-46CA-976C241184A4F812},rbdd,wild,34,20,FALSE
{C3E912AD-3BB7-42F1-9F67CABC7BC7E7CD},{A28DB4C3-93B9-4466-8070E99DDCA90EA5},rbdd,wild,33,7,FALSE
{C41A8062-8789-4C6F-9D05AA85C02F289E},{CBC194E7-1270-42E3-97FED00BE2DFC355},rbdd,wild,66,2,NA
{C42BAE6F-4808-4594-AADF783FD8353154},{CB0F5EC1-F54A-496A-BDAFC97AEFC7BEEB},rbdd,wild,38,17,NA
{C435F2CA-B0B2-471A-9B2309B1234DC139},{1F5BF475-C377-463F-9AECD5313B7A8BF2},rbdd,wild,34,5,NA
{C4390002-DEAB-46AD-8799D89679A34B0C},{A28DB4C3-93B9-4466-8070E99DDCA90EA5},rbdd,wild,37,22,FALSE
{C44ED7FE-6DEA-4192-9A00F95D793738DD},{D19EB19F-6B54-4EE8-800FA75C73083BE2},rbdd,wild,33,5,FALSE
{C486EFE9-0D5B-4615-8478FE1D1B9035B6},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,75,3,NA
{C48E79B8-49B7-4EF4-BD81D9FE14AC1AF2},{15427970-5922-4FC5-B88116292B69ECDF},rbdd,wild,35,20,NA
{C49BFCFF-F666-4CB8-B508FCA8A346A0BE},{CB0F5EC1-F54A-496A-BDAFC97AEFC7BEEB},rbdd,wild,41,1,NA
{C4E1B455-1190-46C3-842E532F9FD68952},{2DBF558A-B678-4409-840D2C8C5DB1DC1F},rbdd,wild,37,64,FALSE
{C4FDD900-2A8D-4CAF-994A2C07262C07E7},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,79,4,NA
{C5164EEF-B280-436C-9C7B353E2AA83179},{043D5818-D7E8-4468-BA11EC1A39423C1C},rbdd,wild,34,1,FALSE
{C52CC800-2CF8-4492-89DEA062D46DAB04},{6F430A75-31E3-4967-9ECFC11DF448B8C4},rbdd,wild,41,17,FALSE
{C5828981-5551-4E2F-B73DD9AEBE12B8BC},{B2DB2666-D65D-41FC-B1E123454627D718},rbdd,wild,34,6,NA
{C5920EEF-CD5D-45AE-BD94BEB51775DBEB},{99A2DDC7-E76B-4157-A52B6551F095A4FA},rbdd,wild,42,5,NA
{C6505864-3FE5-4188-8462FA3661E1E6FF},{9B11DF24-C44F-41BF-8D26A8396AC20FA3},rbdd,wild,34,16,FALSE
{C664A7D7-2E25-49C0-BFC2FDC57BD9EE17},{A51854CE-AD17-4597-AA27FA9FD10FFD63},rbdd,wild,41,1,FALSE
{C677623F-42B9-4FB2-AEA63E81FB267C71},{1FBF2683-CF74-4170-8C6CCA734DB99F02},rbdd,wild,34,17,FALSE
{C6957960-F450-4F63-9C58124E78C860AC},{A8FD2B42-1D96-4DA0-A2651D9F9A725B2E},rbdd,wild,38,95,FALSE
{C6A1646B-226A-4E75-8CA1BB4168CC94C4},{2DA7D548-9903-469F-82D7114832502CE2},rbdd,wild,37,17,FALSE
{C6B20020-D626-461C-B86084ED7725F109},{FBC1C221-F30E-4E4E-8DBBB9CE27EA4C3B},rbdd,wild,36,30,NA
{C6E9B2B9-D7CC-483D-A0EE20957815830C},{573F6A56-7517-4524-871A1A3A49C8770C},rbdd,both,64,4,NA
{C709BB7F-036A-41A6-83ECDC2AE17A4B6D},{41615E82-6D54-4527-82D5F4AB063E08BF},rbdd,wild,41,4,NA
{C741AE1F-EB8C-4FF8-9FE1A5F94B038EBE},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,66,2,FALSE
{C74F428E-A4D0-4299-820799470444CD28},{2AE62B47-79B3-4BEC-85AECE80804B95F5},rbdd,both,86,1,NA
{C7ADBA89-6C7A-42A0-A3278A92FEC0BE8A},{31B70D42-723E-477C-AF4A7762181C7B50},rbdd,wild,32,1,FALSE
{C7F38835-7E7F-4DC5-8E318EE476F4EFFE},{E4EF9B38-624C-4169-8B0F4F61FFA35961},rbdd,wild,42,2,FALSE
{C7FC6531-50A0-4CCA-8ACA2BF1E5B117B5},{2C5519A4-D6C0-4A30-BBC310E13649E145},rbdd,wild,37,36,FALSE
{C805B04C-5D72-4E44-88B47B9341BE5807},{5BC7ED62-B346-42E5-87CD073FBDC41E86},rbdd,wild,36,20,FALSE
{C814DAF0-10EC-48B4-BD9AFC3FF8C2F134},{CB0F5EC1-F54A-496A-BDAFC97AEFC7BEEB},rbdd,wild,33,4,NA
{C83C8F4B-F6AC-4CE6-AFA18BEDC459A488},{645AEEE4-1BEC-422C-89288CBEF39CD1F0},rbdd,wild,38,44,FALSE
{C8B7CDEE-E360-4E71-94F567D9F1C33383},{F140C3B6-5DFB-4A09-B25B03C106D35B2C},rbdd,wild,40,1,NA
{C90E7A9D-2702-40EF-BCE3D7C79BB575C4},{7BF235FF-8CEE-4EDA-B8CF0C0E3618B8F4},rbdd,both,62,1,NA
{C91C311A-C404-4B2B-BE96B671DB3788D6},{9B11DF24-C44F-41BF-8D26A8396AC20FA3},rbdd,wild,36,60,FALSE
{C97DC183-697A-4761-848918A4B1F745FC},{BDA83F5E-06B1-4F7D-B631F4281B3336C2},rbdd,wild,33,3,FALSE
{C9E9B7F9-8DD0-479F-98DDC9D44FF75445},{C01FD415-053D-49A0-B02289BFA607A6D8},rbdd,both,95,3,NA
{C9E9EA93-F10A-48A2-875E1F323046DADD},{B69C0163-EF3A-4313-970D85B094483531},rbdd,wild,39,3,FALSE
{CA0B6374-C77A-4B72-88D37E0AC9402C88},{4833A1DB-A8A1-4083-935D52B7A3B19BB9},rbdd,wild,35,19,NA
{CA0EB4A2-C282-4840-BCD9A4350E084DAB},{C01FD415-053D-49A0-B02289BFA607A6D8},rbdd,both,65,3,NA
{CA6A2D51-9BA1-4C16-A04465FD2A03631C},{2AE62B47-79B3-4BEC-85AECE80804B95F5},rbdd,both,73,1,NA
{CA752C52-C2A1-405D-BB2D7D78AE10502E},{0C74AEE2-1738-46EC-B0DAC00941EBDA26},rbdd,wild,42,4,FALSE
{CA897400-37E0-4FFB-880DEC3C05F13B73},{C01FD415-053D-49A0-B02289BFA607A6D8},rbdd,both,91,3,NA
{CAB60313-4B51-4EC1-BAFE2BB5A90D09D4},{21029F05-46DB-4C4F-9DE2198ACE347276},rbdd,wild,36,10,NA
{CAC9035F-30EF-40D4-99103AA90CE0E199},{CBC194E7-1270-42E3-97FED00BE2DFC355},rbdd,wild,93,1,NA
{CADAE1D6-B6F2-41D8-8B63AE0F817C80F6},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,91,6,NA
{CAE2E9AA-1CCB-4FE3-BB94FAC2D7C7A854},{FE11CBB6-71AC-4D9A-94A6D05AFA96D7EA},rbdd,wild,32,3,FALSE
{CAE65133-D295-43B6-83A87665882DDB84},{4F9C3F52-1BBC-44D1-B6F8C8032107104C},rbdd,wild,36,21,NA
{CB064558-B121-4B56-96ACE7C2D660FB0E},{F4867202-0A21-4ACF-ADA2121B7B245B17},rbdd,both,76,10,NA
{CB482107-3846-4102-A6A58AF0CEF12793},{E686DF25-8D0D-40A6-B5CCE755970892DD},rbdd,wild,43,1,FALSE
{CB4C2FA1-B254-4D9B-A3BFCFA411FAE799},{38F5FB0F-359B-46BC-B6F92FE02AA48D23},rbdd,wild,34,20,FALSE
{CB5D5DAD-514C-4FD6-AC17E27EFC2FD0AE},{2CD53388-CABD-4359-BEFDC87727980B09},rbdd,wild,34,2,FALSE
{CB6EB6AA-B621-49C6-B0679BFEE3C5EEDE},{B05215DF-1B6C-4A6B-AC7A227CE65E60FE},rbdd,wild,76,5,NA
{CB9B0699-0DE3-4174-B47C2C8FA4AB1BC0},{C5180E35-BF48-4E6E-A04B1DAA1BA8768C},rbdd,wild,36,25,FALSE
{CBB79A51-D59F-4A14-9C1C7F1AE03FC7B3},{4833A1DB-A8A1-4083-935D52B7A3B19BB9},rbdd,wild,37,43,NA
{CBE6197C-6D9E-4E11-B18C5E505EBF5396},{F4867202-0A21-4ACF-ADA2121B7B245B17},rbdd,both,80,13,NA
{CBFC795A-A611-4593-8BFDD2F99C664C78},{C01FD415-053D-49A0-B02289BFA607A6D8},rbdd,both,73,2,NA
{CC0A3719-3BB4-490D-A023457CBB6B47B6},{FB14EADB-E92C-4DF6-9C80374C6DDA3EAF},rbdd,wild,33,1,NA
{CC15BA06-88A4-4643-800D6AF4FF4AF5C4},{FEFAE3DB-81D3-48EA-8B3FDC613E468218},rbdd,wild,42,1,FALSE
{CC1C0419-7D2F-4494-AEB97CBE18E6D905},{1843D5B1-9276-498B-82CC7374925424B6},rbdd,wild,40,1,FALSE
{CC546011-5295-4F79-82BBA312FE650B46},{5407217F-DC03-42CF-B9664FA71476B986},rbdd,wild,34,7,NA
{CC9B3351-3125-46A9-89BF8A6CE353B7CB},{CBC194E7-1270-42E3-97FED00BE2DFC355},rbdd,wild,83,1,NA
{CCA05050-8E17-4DE1-B0C2FAB6601994EA},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,94,3,NA
{CCBE9D25-BBFE-4830-964F07E6DA721882},{F4867202-0A21-4ACF-ADA2121B7B245B17},rbdd,both,75,2,NA
{CCD4EA7A-41C3-477D-A01FF2D06B0A1CB0},{E27D6216-544D-4A91-AE8C2A4B408466AD},rbdd,wild,38,7,FALSE
{CCD5DB26-D5F1-47C0-8CC49E4B4D6B2EF5},{34BFF8F5-1341-4903-86DDCED89A766DAB},rbdd,wild,39,35,FALSE
{CCDFDCD7-5A49-459E-8BE785916CEE7766},{38F5FB0F-359B-46BC-B6F92FE02AA48D23},rbdd,wild,31,3,FALSE
{CCF778B7-AC1B-4381-8023E8C12F2834A9},{573F6A56-7517-4524-871A1A3A49C8770C},rbdd,both,75,12,NA
{CCFDAE67-3677-4C7F-ACFF6B393477C96B},{778A9E88-1880-4954-81A335635500E8B6},rbdd,wild,40,3,NA
{CD0298E4-0489-4A0A-BAE3074D81EE066A},{10CE2EE8-DB70-4113-A5C351826207EA5E},rbdd,wild,52,2,NA
{CD06DB72-A2E4-4489-B868CF0907D86189},{B04C9CAB-95C0-47E6-ACECCC94FDCB88E7},rbdd,wild,54,1,NA
{CD2A71DA-D022-4D71-9E8EBAD3FEF24AE4},{2CD53388-CABD-4359-BEFDC87727980B09},rbdd,wild,39,9,FALSE
{CD74C7E3-BD3E-4632-A0D1370E8242FCAC},{A51F1C39-022C-4060-A2AD47324EF2266B},rbdd,wild,33,5,NA
{CDBC26DF-C2D4-4E50-B232F753D531421D},{5BC7ED62-B346-42E5-87CD073FBDC41E86},rbdd,wild,59,1,FALSE
{CDD398CC-9D9E-473B-923E4D5F089463D1},{5FAC324D-155E-4084-B912D02EC7EB241C},rbdd,wild,34,2,NA
{CE0F9924-1425-4BD8-B7B126053D2E7F73},{74446808-878D-4EF9-A14AA08ABCA5135A},rbdd,wild,33,4,FALSE
{CE1C2EFB-EADC-408B-BC550BBCA0E95749},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,97,2,NA
{CE461380-8A46-4A62-94D3E4BBBF3EFB31},{C01FD415-053D-49A0-B02289BFA607A6D8},rbdd,both,85,7,NA
{CE992770-ACB7-4C7E-A277B3292183BC05},{E27D6216-544D-4A91-AE8C2A4B408466AD},rbdd,wild,33,2,FALSE
{CEAC3AD1-50A9-4CDA-ACA1356588E1DD9B},{15427970-5922-4FC5-B88116292B69ECDF},rbdd,wild,56,1,NA
{CEC93EB1-0471-4875-9B89BBC5685B0DB5},{573F6A56-7517-4524-871A1A3A49C8770C},rbdd,both,82,4,NA
{CEDAB26D-0D5C-4959-B45C5734B6E55B17},{C01FD415-053D-49A0-B02289BFA607A6D8},rbdd,both,70,3,NA
{CF0BD3A1-4490-4D26-A7125D839809BFF6},{B7736758-6679-4978-927FD931CA470984},rbdd,wild,33,3,FALSE
{CF2DB255-EEE9-49F8-89A86A5FCF2B152A},{C5180E35-BF48-4E6E-A04B1DAA1BA8768C},rbdd,wild,45,2,FALSE
{CF61009F-5410-48F6-B42ABAB65C26E38A},{2DBF558A-B678-4409-840D2C8C5DB1DC1F},rbdd,wild,45,1,FALSE
{CF65CEFD-68F0-4103-A212E2054A5DE0B4},{5B6A3646-074D-41F9-B7A7D8ADE087B119},rbdd,wild,37,39,NA
{CFA6F787-C4D0-4BDA-B9905DBFBB490B08},{97E1B4AB-BE32-475A-BA19C19B7408D5B3},rbdd,wild,36,8,FALSE
{D0165489-1207-48B0-A6F262619D22B0BB},{CBC194E7-1270-42E3-97FED00BE2DFC355},rbdd,wild,55,1,NA
{D01AA893-17A8-4D57-A1B361896C7022BC},{C7BEA3C2-821B-4988-80FF5A3FAE7B98AD},rbdd,wild,36,30,FALSE
{D01BEA89-11BA-4D26-841ACD66339A589D},{C7BEA3C2-821B-4988-80FF5A3FAE7B98AD},rbdd,wild,35,46,FALSE
{D01E6C69-575D-4B24-A8FF41D957D0B276},{D6A30863-DE79-4C5C-80214699C17417CB},rbdd,wild,39,1,TRUE
{D0382F0F-465D-4C5C-B1E2EBB6838685BD},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,65,2,NA
{D089E8AE-157A-468C-8B74F65D046A5749},{D98562E4-8168-427A-8B739C36FA7A2648},rbdd,wild,37,16,FALSE
{D0B6A17A-8CDA-4A8A-A6FCAE90A10F1756},{73B15B3D-8D20-488B-9AFA36B82A123B27},rbdd,wild,38,25,NA
{D0BBD7BD-531A-4583-BA69AB32BB01D5F7},{5BC7ED62-B346-42E5-87CD073FBDC41E86},rbdd,wild,40,4,FALSE
{D151C0CB-5EDF-49A6-8B8F2FE56D737B74},{CB0F5EC1-F54A-496A-BDAFC97AEFC7BEEB},rbdd,wild,58,1,NA
{D17137A7-64B8-4F34-A8DDB7128B119085},{1560C957-CA44-4096-914D4CEB1DDDFC3A},rbdd,wild,35,14,FALSE
{D1B63FCD-D88A-450D-BCEBC2C083AD5379},{A4963E8F-74FA-4769-B5A47BA1AF5D218A},rbdd,wild,39,21,FALSE
{D2268CF9-9C57-4601-B0180EA18C315E85},{23458F02-23C0-43D7-B95C207D5639FA61},rbdd,wild,36,35,FALSE
{D284435C-D333-4975-B1BBB07AE0912F35},{2AE62B47-79B3-4BEC-85AECE80804B95F5},rbdd,both,59,1,NA
{D2983D66-70FF-4558-9AC6FC394D781310},{3609F626-DD26-49CE-A717C8F3D032877B},rbdd,wild,33,9,FALSE
{D2A505E4-A97B-49CD-AFFA64B8445C8319},{B7736758-6679-4978-927FD931CA470984},rbdd,wild,31,1,FALSE
{D2F48C87-FDB9-4034-8392B06432996C21},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,34,4,FALSE
{D3063A21-9464-4733-9CFE280A51843B90},{7BF235FF-8CEE-4EDA-B8CF0C0E3618B8F4},rbdd,both,74,4,NA
{D33F3C7A-7059-4891-878BCD91991C58CD},{73B15B3D-8D20-488B-9AFA36B82A123B27},rbdd,wild,34,15,NA
{D340F542-B3AE-4581-A8DA3E8FED1A2781},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,95,1,NA
{D382BA66-3BA3-4A0F-910B1A3EC1ACB367},{B05215DF-1B6C-4A6B-AC7A227CE65E60FE},rbdd,wild,68,11,NA
{D3CF27F5-2DD9-405F-8AE413C85E6FE479},{26437B33-2A89-4A2C-81AF5112D34C3F57},rbdd,wild,34,10,FALSE
{D3D97B49-EFB3-452B-9359A938C7F9681F},{CAA3AF53-18FD-4B9C-854E2B628948B371},rbdd,wild,35,66,FALSE
{D3DBCB5A-ACD5-4EE3-A2A239BC209B25D3},{31B70D42-723E-477C-AF4A7762181C7B50},rbdd,wild,36,20,FALSE
{D436978C-D2BD-4061-B4F0D1B8932AFE75},{7483EED1-3440-476B-A55B0DBA7BA2D50B},rbdd,wild,37,32,FALSE
{D487A637-31B0-49EC-863B4BF4CB71D60F},{B05215DF-1B6C-4A6B-AC7A227CE65E60FE},rbdd,wild,63,2,NA
{D511200F-8E95-4B75-B445238052C76758},{6414FAF5-5A41-4341-8F7223653F79BD7B},rbdd,wild,36,22,FALSE
{D5299278-BBF4-41FF-A2E96A5B2410B69A},{3F0CE0AA-51B2-4296-8BBF87B0830EFD46},rbdd,wild,49,1,NA
{D53D4D3F-405A-4536-BC1FBA021EA32795},{E60652E7-CA85-48DD-8AC30D761A48BAFE},rbdd,wild,34,5,NA
{D55839A6-55F3-4719-96A22933FA2432D6},{6F430A75-31E3-4967-9ECFC11DF448B8C4},rbdd,wild,36,20,FALSE
{D55CBDEA-D452-4B8F-8C01D559927D09E3},{E686DF25-8D0D-40A6-B5CCE755970892DD},rbdd,wild,42,1,FALSE
{D565A97C-3316-42EF-9B0CFD22C04BC136},{F94A2BE3-01AD-4106-AEAFDA999531F414},rbdd,wild,39,27,NA
{D596ED03-24EE-4F0A-9DFDF2932628A77B},{0CBEF647-3CDE-4168-8BD8E398AC81C7C4},rbdd,wild,36,37,FALSE
{D5EEC2F8-006D-4004-840C4394D4B4336E},{99A2DDC7-E76B-4157-A52B6551F095A4FA},rbdd,wild,58,1,NA
{D63C3849-3698-4B08-80BD89B0C632EDA5},{F94A2BE3-01AD-4106-AEAFDA999531F414},rbdd,wild,36,60,NA
{D63E2EA1-5CD9-4456-BAA59AF6C73017D0},{947EA871-7949-4229-9C5DCAFA4D94773E},rbdd,wild,38,9,FALSE
{D67052A4-5F06-447A-9B624F4BF21E27F1},{F4867202-0A21-4ACF-ADA2121B7B245B17},rbdd,both,74,9,NA
{D68DC313-62B6-44EA-9AAA6F522CC5BD1E},{B80659C1-731C-44F0-93EAE5F59695E237},rbdd,wild,35,6,FALSE
{D697BCFC-2151-490D-B300EDDEB24F99D7},{FB0DD726-1701-41A8-8304C9F32CB600A2},rbdd,wild,33,4,FALSE
{D698C9C8-6706-4713-A8DC5CF542601DBD},{CBC194E7-1270-42E3-97FED00BE2DFC355},rbdd,wild,90,1,NA
{D6A694D1-27F9-403E-8A8C54A1192F0C9D},{F2B11B69-B596-491A-ADDF546B3B9700C1},rbdd,wild,35,18,NA
{D6AC4567-E1B2-43E5-BF11FFE75A2A1882},{5B5BD024-7330-44DD-A0CBAE1385E87709},rbdd,wild,40,1,NA
{D6C66067-8DD8-4FA2-9D2C0BF8B4544D6B},{99A2DDC7-E76B-4157-A52B6551F095A4FA},rbdd,wild,54,4,NA
{D6F987DE-06DF-492E-9E5120EFF3E47464},{B80659C1-731C-44F0-93EAE5F59695E237},rbdd,wild,39,13,FALSE
{D7161722-8169-4C87-B0E17A0E0F7D6946},{E90C46BF-98A3-40DE-955BAD18C39AED80},rbdd,wild,37,20,FALSE
{D7563F55-49CA-4362-844D34157B42421E},{41615E82-6D54-4527-82D5F4AB063E08BF},rbdd,wild,38,41,NA
{D78CCE5F-2169-4A02-9586E535E41F6AD6},{F94A2BE3-01AD-4106-AEAFDA999531F414},rbdd,wild,38,37,NA
{D79437AB-3543-4585-858B019BDB6E2E53},{778A9E88-1880-4954-81A335635500E8B6},rbdd,wild,58,1,NA
{D7A4D4FC-4E65-41A2-B46B8F1B99BFEE94},{C5180E35-BF48-4E6E-A04B1DAA1BA8768C},rbdd,wild,52,1,FALSE
{D7A90B6F-7ACB-422C-A0A983E6246F6CA5},{A4BABFA5-EA66-4714-98C053E83F4821EE},rbdd,wild,37,59,FALSE
{D7D75945-30E9-4A3F-8A17B802B60468EA},{F4867202-0A21-4ACF-ADA2121B7B245B17},rbdd,both,87,7,NA
{D7DE9CE7-2804-49F3-BCB3C07CCD1B5C02},{BDA83F5E-06B1-4F7D-B631F4281B3336C2},rbdd,wild,68,1,FALSE
{D803FB84-E596-4530-91BD4632B06D4863},{D5C40139-948C-4659-B6932B09AB1493A2},rbdd,wild,38,8,FALSE
{D804816B-B465-4946-83966236CC2A161C},{8DED69D6-580A-49D5-8D807035E6DC610D},rbdd,wild,39,12,FALSE
{D8272C54-3434-4B0F-B02607A46DD3044A},{A51F1C39-022C-4060-A2AD47324EF2266B},rbdd,wild,41,1,NA
{D83BC215-0375-4564-9CFD03DC7400540B},{FB14EADB-E92C-4DF6-9C80374C6DDA3EAF},rbdd,wild,45,1,NA
{D84446E6-FAD6-4675-BC162AB6C90FC24F},{4833A1DB-A8A1-4083-935D52B7A3B19BB9},rbdd,wild,53,2,NA
{D867FE68-8BB3-42D4-BE3DF2466D62C71D},{B37718B7-765D-4C27-B5F749BFE114D69A},rbdd,wild,38,34,FALSE
{D8A2D6EA-D342-4FE8-8EC6F242405A1AAC},{1F5BF475-C377-463F-9AECD5313B7A8BF2},rbdd,wild,35,13,NA
{D8D3A54D-6D90-4D63-BE3FE11AED89B88E},{E5082CD3-2C56-42ED-926C14EF5104DF3C},rbdd,wild,38,12,FALSE
{D8D72A44-F8FE-44E8-902178C1C7D5E2F3},{CAA3AF53-18FD-4B9C-854E2B628948B371},rbdd,wild,40,1,FALSE
{D8ECAD9E-26C3-4DB8-AECCDFF459502F21},{9852257B-6563-4B91-9DC1316D792AF219},rbdd,wild,31,4,NA
{D8F4F772-3C1F-48E4-864A2D5229EC7CA0},{CBC194E7-1270-42E3-97FED00BE2DFC355},rbdd,wild,56,2,NA
{D98B68FB-54BD-4AE7-937FA1591CCF1982},{A51F1C39-022C-4060-A2AD47324EF2266B},rbdd,wild,37,15,NA
{D9AAAB57-7214-4713-BB2AB6A69CF47F99},{D5C40139-948C-4659-B6932B09AB1493A2},rbdd,wild,36,29,FALSE
{D9C01255-9C21-4FB3-8AB2BD164471436D},{2AE62B47-79B3-4BEC-85AECE80804B95F5},rbdd,both,98,1,NA
{D9E1EF76-411D-47E8-8FB3D3DBD9F794F9},{F4867202-0A21-4ACF-ADA2121B7B245B17},rbdd,both,82,9,NA
{DA073FA0-FF4F-4076-A312D342E2BCD13A},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,69,2,NA
{DA552DA5-AC87-410B-AC3FE778D49BF346},{F140C3B6-5DFB-4A09-B25B03C106D35B2C},rbdd,wild,31,1,NA
{DA9B5B2A-EF7B-4AD0-B5DC131E684824A3},{CBE96FAB-3B54-41F7-9E195AD451E73FB2},rbdd,wild,35,1,FALSE
{DAB236EC-CCC2-4308-B53E494C61C2BA24},{EA9AFD4E-92A7-4205-866C7B209F97080B},rbdd,wild,39,3,FALSE
{DABFA260-49F7-434D-979747A86EB283AA},{8DED69D6-580A-49D5-8D807035E6DC610D},rbdd,wild,40,2,FALSE
{DAE05039-7E0C-4A5F-BA7826046B1FF7CF},{4833A1DB-A8A1-4083-935D52B7A3B19BB9},rbdd,wild,33,1,NA
{DB3DC630-0E72-4AC0-8A50159476C79F73},{5407217F-DC03-42CF-B9664FA71476B986},rbdd,wild,32,3,NA
{DB6B820E-DCFC-48D8-9C63EE43D34966DD},{7BF235FF-8CEE-4EDA-B8CF0C0E3618B8F4},rbdd,both,69,2,NA
